id,target
2981,0.01519
2982,0.03902
2983,0.03569
2984,0.02585
2985,0.12520
2986,0.08154
2988,0.02491
2989,0.10339
2990,0.02326
2991,0.02981
2993,0.03372
2995,0.01345
2998,0.02264
2999,0.02206
3000,0.12761
3001,0.02860
3003,0.04935
3005,0.05876
3007,0.04881
3008,0.05710
3009,0.02264
3011,0.01554
3012,0.02823
3013,0.02734
3014,0.03508
3015,0.02497
3016,0.03438
3017,0.02683
3018,0.04586
3022,0.04019
3023,0.07281
3024,0.05631
3026,0.01750
3029,0.04592
3031,0.02156
3032,0.02842
3033,0.01796
3034,0.02116
3035,0.05119
3036,0.02468
3037,0.02449
3039,0.01363
3040,0.03022
3041,0.04765
3042,0.03434
3045,0.03374
3050,0.01334
3053,0.02449
3055,0.03716
3060,0.03384
3061,0.02631
3062,0.06241
3064,0.04419
3065,0.02888
3067,0.07325
3068,0.02530
3072,0.02857
3073,0.08005
3076,0.03686
3077,0.03285
3079,0.02281
3080,0.04117
3082,0.03056
3085,0.00965
3086,0.02377
3087,0.06724
3090,0.04106
3092,0.01594
3094,0.02152
3095,0.01901
3101,0.05592
3102,0.02234
3103,0.06526
3104,0.03378
3105,0.05557
3107,0.12009
3108,0.02632
3114,0.07308
3115,0.03496
3116,0.01812
3118,0.02107
3120,0.02127
3121,0.04396
3123,0.06525
3125,0.01911
3128,0.01760
3129,0.10053
3130,0.01614
3133,0.03017
3134,0.01891
3136,0.10471
3137,0.07624
3138,0.01262
3139,0.04343
3140,0.06105
3143,0.03789
3144,0.01671
3146,0.01597
3148,0.03905
3149,0.02810
3150,0.02821
3151,0.03139
3153,0.04584
3155,0.12844
3157,0.01952
3160,0.05102
3161,0.09129
3162,0.04120
3163,0.02827
3164,0.02988
3165,0.04905
3166,0.04369
3168,0.02007
3169,0.10552
3170,0.03264
3171,0.02193
3176,0.02325
3179,0.03016
3180,0.02386
3182,0.03143
3183,0.02664
3184,0.02483
3185,0.02204
3186,0.02961
3188,0.01509
3189,0.02183
3191,0.04295
3193,0.02367
3194,0.02423
3195,0.02817
3196,0.01659
3197,0.01399
3199,0.02794
3201,0.02452
3202,0.04170
3203,0.01959
3205,0.02786
3206,0.02013
3207,0.01676
3208,0.02643
3209,0.03497
3210,0.02604
3211,0.03766
3212,0.01612
3213,0.06772
3215,0.02374
3216,0.02631
3217,0.01661
3218,0.01865
3219,0.03176
3221,0.04562
3222,0.03558
3226,0.02396
3227,0.06109
3229,0.02983
3231,0.02332
3234,0.14107
3240,0.03499
3242,0.12029
3244,0.01892
3246,0.03619
3247,0.03458
3248,0.02805
3249,0.02855
3250,0.02830
3251,0.01907
3252,0.02611
3253,0.01599
3255,0.02491
3257,0.02734
3258,0.01874
3259,0.01876
3265,0.02013
