id,target
2981,0.02081
2982,0.03390
2983,0.02676
2984,0.03172
2985,0.06582
2986,0.05212
2988,0.04110
2989,0.06915
2990,0.03569
2991,0.03083
2993,0.04931
2995,0.02141
2998,0.03300
2999,0.03163
3000,0.05576
3001,0.03624
3003,0.03908
3005,0.06344
3007,0.03429
3008,0.04437
3009,0.02817
3011,0.02363
3012,0.04588
3013,0.02823
3014,0.02763
3015,0.02028
3016,0.03972
3017,0.02302
3018,0.03875
3022,0.04694
3023,0.03303
3024,0.03376
3026,0.02112
3029,0.03985
3031,0.02526
3032,0.03228
3033,0.03203
3034,0.01641
3035,0.06831
3036,0.02920
3037,0.02413
3039,0.02311
3040,0.02925
3041,0.03053
3042,0.04719
3045,0.04522
3050,0.02018
3053,0.02435
3055,0.04203
3060,0.03327
3061,0.03726
3062,0.05549
3064,0.04235
3065,0.01971
3067,0.04813
3068,0.03206
3072,0.03078
3073,0.05575
3076,0.03638
3077,0.02751
3079,0.02840
3080,0.05613
3082,0.02793
3085,0.01508
3086,0.03168
3087,0.07315
3090,0.03520
3092,0.02313
3094,0.03065
3095,0.02906
3101,0.03161
3102,0.02010
3103,0.05527
3104,0.04450
3105,0.04538
3107,0.07140
3108,0.04491
3114,0.03742
3115,0.04560
3116,0.02348
3118,0.02419
3120,0.03944
3121,0.04301
3123,0.04055
3125,0.02175
3128,0.01962
3129,0.04777
3130,0.02426
3133,0.03389
3134,0.02444
3136,0.04818
3137,0.04980
3138,0.01774
3139,0.03888
3140,0.04230
3143,0.03309
3144,0.02843
3146,0.02815
3148,0.03893
3149,0.03364
3150,0.04159
3151,0.02723
3153,0.03954
3155,0.07270
3157,0.02740
3160,0.03400
3161,0.04570
3162,0.04620
3163,0.02663
3164,0.02673
3165,0.03886
3166,0.04798
3168,0.03040
3169,0.05917
3170,0.02926
3171,0.02510
3176,0.02785
3179,0.04326
3180,0.02223
3182,0.03770
3183,0.03482
3184,0.03836
3185,0.02211
3186,0.02215
3188,0.02551
3189,0.04971
3191,0.03769
3193,0.02262
3194,0.04108
3195,0.02525
3196,0.01745
3197,0.02043
3199,0.03392
3201,0.03575
3202,0.03463
3203,0.01994
3205,0.03502
3206,0.02172
3207,0.02998
3208,0.03822
3209,0.02665
3210,0.02168
3211,0.05684
3212,0.02776
3213,0.03972
3215,0.03062
3216,0.03352
3217,0.02606
3218,0.02858
3219,0.03805
3221,0.05193
3222,0.02863
3226,0.02135
3227,0.04303
3229,0.02978
3231,0.02075
3234,0.07010
3240,0.03600
3242,0.06482
3244,0.01588
3246,0.04794
3247,0.06210
3248,0.01965
3249,0.03142
3250,0.04621
3251,0.02256
3252,0.02054
3253,0.02202
3255,0.02266
3257,0.03210
3258,0.02194
3259,0.02310
3265,0.04681
