id,target
2981,0.03061
2982,0.03997
2983,0.03721
2984,0.03668
2985,0.04507
2986,0.04838
2988,0.04523
2989,0.04016
2990,0.04041
2991,0.04183
2993,0.04432
2995,0.03466
2998,0.03920
2999,0.04264
3000,0.05246
3001,0.04345
3003,0.04603
3005,0.05181
3007,0.04315
3008,0.04710
3009,0.03653
3011,0.03486
3012,0.03857
3013,0.03049
3014,0.03717
3015,0.03482
3016,0.04337
3017,0.02750
3018,0.04045
3022,0.04084
3023,0.04155
3024,0.04060
3026,0.02826
3029,0.04236
3031,0.03857
3032,0.04435
3033,0.03113
3034,0.03111
3035,0.05377
3036,0.03260
3037,0.03739
3039,0.03362
3040,0.03398
3041,0.03566
3042,0.04248
3045,0.04340
3050,0.02892
3053,0.03458
3055,0.03829
3060,0.03994
3061,0.04441
3062,0.04064
3064,0.03872
3065,0.03211
3067,0.03913
3068,0.03640
3072,0.03427
3073,0.04933
3076,0.03974
3077,0.03552
3079,0.03762
3080,0.04309
3082,0.03597
3085,0.02817
3086,0.03530
3087,0.05050
3090,0.04365
3092,0.03970
3094,0.04013
3095,0.03017
3101,0.03427
3102,0.03124
3103,0.04725
3104,0.04774
3105,0.04207
3107,0.05374
3108,0.04873
3114,0.04498
3115,0.03386
3116,0.03213
3118,0.03706
3120,0.04255
3121,0.04133
3123,0.04698
3125,0.03395
3128,0.02839
3129,0.04836
3130,0.03556
3133,0.03660
3134,0.03614
3136,0.04962
3137,0.04860
3138,0.02741
3139,0.04174
3140,0.03841
3143,0.03532
3144,0.03206
3146,0.03525
3148,0.04268
3149,0.03183
3150,0.03598
3151,0.03781
3153,0.03817
3155,0.04852
3157,0.03713
3160,0.04026
3161,0.05031
3162,0.04256
3163,0.04109
3164,0.03224
3165,0.04116
3166,0.03472
3168,0.04174
3169,0.05341
3170,0.03819
3171,0.03670
3176,0.03984
3179,0.03688
3180,0.03888
3182,0.04315
3183,0.04243
3184,0.04017
3185,0.03048
3186,0.03903
3188,0.03532
3189,0.04961
3191,0.04276
3193,0.03458
3194,0.03272
3195,0.03593
3196,0.02825
3197,0.02934
3199,0.03560
3201,0.04130
3202,0.03995
3203,0.03060
3205,0.03537
3206,0.03498
3207,0.05015
3208,0.03978
3209,0.03143
3210,0.03216
3211,0.04317
3212,0.03850
3213,0.04247
3215,0.03902
3216,0.03704
3217,0.03539
3218,0.03768
3219,0.03753
3221,0.05156
3222,0.03437
3226,0.03045
3227,0.04761
3229,0.03643
3231,0.03083
3234,0.04897
3240,0.04475
3242,0.04851
3244,0.03036
3246,0.04306
3247,0.04029
3248,0.03305
3249,0.03951
3250,0.04230
3251,0.02834
3252,0.03533
3253,0.03295
3255,0.03338
3257,0.03640
3258,0.03313
3259,0.02963
3265,0.03762
